,,"Name (click to view profile)",Date,Likes,isHearted,isPinned,Comment,"Profile ID","Comment ID","Comment URL"
81,,@Ckywalker,"2024-03-18 09:14:15",0,no,no,👀,UCu_i73s76eCu7u9L5V4wDvw,UgyXYH4FpSUKjkxiCCN4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgyXYH4FpSUKjkxiCCN4AaABAg
82,,@paynecyd517,"2024-03-18 18:53:31",0,no,no,"What if these are portals or worm holes to another universe",UC0nWZZLjqVWGZRTPGjv4i6w,UgzSG7GOT4lKEzXd5LZ4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgzSG7GOT4lKEzXd5LZ4AaABAg
83,,@user-dk3zd2xe7e,"2024-03-21 19:01:08",0,no,no,"A Death Star",UCyq-bZnXttF16KUUpud5FEA,UgwVUwvSHjBmh33yf-d4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgwVUwvSHjBmh33yf-d4AaABAg
84,,@RapIsLife2000,"2024-03-22 11:07:46",0,no,no,"Pin me 📌

Because we can harvest dark matter and make invisibility cloaks out of it 🤯",UC2nk2BfHfTvNqn5CtvImX6g,Ugzl7cI4QbNGtH8mAD54AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugzl7cI4QbNGtH8mAD54AaABAg
85,,@macandcheese5368,"2024-03-22 16:55:04",0,no,no,"Its not orbeting a dark matter star its orbering my career",UCNj8_i2FVxXa_rd2lXqHLLg,UgydJ18bSKUJw7-ah7R4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgydJ18bSKUJw7-ah7R4AaABAg
86,,@NotAiden_memes,"2024-03-22 23:06:12",0,no,no,"Space is. Kewl team",UCh6kRF4ZmzhUhftFH1ahTvw,Ugw-BWQGMqFGJJhP4Zd4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugw-BWQGMqFGJJhP4Zd4AaABAg
87,,@misterpinkmary208,"2024-03-25 19:48:47",0,no,no,"Het is het water waar wij in leven",UCsbnwsovQzRCwizucMezkLQ,UgzgjysTUhPbcT1StnV4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgzgjysTUhPbcT1StnV4AaABAg
88,,@user-ev4hd8sc2s,"2024-03-27 15:50:25",0,no,no,"You always say ""we"" if not scientists ? who is we?",UCZ1byE2Mw-XxmzGzwmZUBuA,UgwvTnJZe0ddaY6YVRV4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgwvTnJZe0ddaY6YVRV4AaABAg
89,,@user-qd9pe6ob6e,"2024-03-27 16:21:24",0,no,no,"Um done bro
There's prisms of matter with matter n gravity n we can't even see it",UC72XKvOutzrQAbm60kZ5zjw,Ugx0AcwFTiGbpm36Gdd4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugx0AcwFTiGbpm36Gdd4AaABAg
90,,@nickhayden2299,"2024-03-28 07:48:32",0,no,no,"Theres senses we just dont have. Kind of like how a blind person cant conceptualize color",UCXBLx9ODwb__-4wvuzKxl-w,Ugw6DTLiqQOKBVGuSzN4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugw6DTLiqQOKBVGuSzN4AaABAg
91,,@Universe64,"2024-03-29 06:39:01",0,no,no,"BRO MY NAME Darkmatter WHAT THE HECK",UCeGh5cCJybKNQ08F9_-nFNg,UgzpTVHVe65BwlRPiBt4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgzpTVHVe65BwlRPiBt4AaABAg
92,,@Mr.AtomicBomb,"2024-03-31 00:14:18",0,no,no,"If they dont call it the death star im restoring the german empire",UCq1V7bNGcAfV2KtN2CEercA,UgxPXuYdcWCPkyW9Wq94AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgxPXuYdcWCPkyW9Wq94AaABAg
93,,@RetroDaPanda,"2024-04-03 05:58:03",0,no,no,"Shot in the dark, but what if instead of the universe ending as a whole, most planets just orbit this star so we think that it would end. 

Pun not intended…",UCJmRbtW2wcTo03l-UHXY1sA,UgzSGwlJWIFd3XyiN1R4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgzSGwlJWIFd3XyiN1R4AaABAg
94,,@AGuyOnTheWorld,"2024-04-04 12:30:25",0,no,no,"maybe dark matter is strange matter (perfect matter formed in the core of a neutron star) and what they observed is a star strange star",UCWSDiqwD-W7RUNN_rZmADtQ,Ugw5WJt0Q4slJTy-Fr54AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugw5WJt0Q4slJTy-Fr54AaABAg
95,,@user-qk1kb7ul1r,"2024-04-04 13:51:24",0,no,no,"This also could be true because the star could of ingulfed the planets just to leve it on its own for eternity",UCp0rfAcutpAwkGeam9-QwQw,UgwJd4lZTYQI10y38Jd4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgwJd4lZTYQI10y38Jd4AaABAg
96,,@KanaotsuyuriMcDonald,"2024-04-10 01:23:22",1,no,no,Cap,UC0kT9cez2RKPrIWQWDBWVrA,Ugw4a08VOPlJONk2Vch4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugw4a08VOPlJONk2Vch4AaABAg
97,,@shondiego,"2024-04-13 06:43:34",0,no,no,"Liar, Dark matter is Hypothetical... something we made up to make sense of the universe.... someday maybe it will be prove to exist or maybe answer is figure out to be something else...",UCGwzLgFXyr2h7c6BIZqsRmA,UgxUat7zsHKKxB9-MuZ4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgxUat7zsHKKxB9-MuZ4AaABAg
98,,@dr1525aa,"2024-04-14 06:18:45",0,no,no,"May be black hole",UCruDwXnZQfmXcC0SQMqb51g,UgzODlpoeXO9ACc2nVl4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgzODlpoeXO9ACc2nVl4AaABAg
99,,@AyyYaYYaY,"2024-04-14 18:29:17",0,no,no,"That’s what they just passed as an “eclipse” …",UCdrmwTf7deCrRED29S1EPzg,UgxumVlEJfbU68WqRzt4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgxumVlEJfbU68WqRzt4AaABAg
100,,@wisdon,"2024-04-16 14:51:12",0,no,no,"Imagine dark matter doesn't exist and people made up it only to explain their partial limited understanding of the universe. Like they made up deities",UCF60NNmrGhqElGxJf8tpbiw,UgwIjoe3fq0y8ZntViV4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgwIjoe3fq0y8ZntViV4AaABAg
